MsgID.LOCAL_POSITION,27.7850000,0.0920318,0.4297826,-0.2214018
MsgID.LOCAL_VELOCITY,27.7850000,0.0000237,-0.0000092,0.0000256
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3974504,37.7924801,0.2470000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,28.0350000,-0.0344077,0.2555989,-0.2473636
MsgID.LOCAL_VELOCITY,28.0350000,-0.0000081,-0.0000041,0.0000218
MsgID.GLOBAL_POSITION,0.0000000,-122.3974506,37.7924796,0.2620000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,28.2850000,-0.0915517,0.2363017,-0.2629781
MsgID.LOCAL_VELOCITY,28.2850000,0.0000142,-0.0000212,0.0000188
MsgID.GLOBAL_POSITION,0.0000000,-122.3974496,37.7924799,0.2690000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,28.5350000,-0.0612982,0.3247534,-0.2696816
MsgID.LOCAL_VELOCITY,28.5350000,0.0000235,0.0000195,0.0000199
MsgID.GLOBAL_POSITION,0.0000000,-122.3974501,37.7924799,0.2670000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,28.7850000,-0.0612961,0.2812712,-0.2672687
MsgID.LOCAL_VELOCITY,28.7850000,0.0000252,-0.0000193,0.0000236
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3974501,37.7924799,0.2560000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,29.0350000,-0.0616151,0.2797248,-0.2560115
MsgID.LOCAL_VELOCITY,29.0350000,-0.0000146,0.0000072,0.0000190
MsgID.GLOBAL_POSITION,0.0000000,-122.3974490,37.7924799,0.2370000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,29.2850000,-0.0617997,0.3759066,-0.2370968
MsgID.LOCAL_VELOCITY,29.2850000,0.0000280,0.0000044,0.0000131
MsgID.GLOBAL_POSITION,0.0000000,-122.3974494,37.7924795,0.2120000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,29.5350000,-0.1021759,0.3427615,-0.2126435
MsgID.LOCAL_VELOCITY,29.5350000,-0.0000160,0.0000004,0.0000212
MsgID.GLOBAL_POSITION,0.0000000,-122.3974516,37.7924796,0.1850000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,29.7850000,-0.0924652,0.1466805,-0.1852144
MsgID.LOCAL_VELOCITY,29.7850000,0.0000050,-0.0000147,0.0000132
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3974504,37.7924804,0.1570000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,30.0350000,-0.0062856,0.2555771,-0.1576161
MsgID.LOCAL_VELOCITY,30.0350000,0.0000112,-0.0000289,0.0000167
MsgID.GLOBAL_POSITION,0.0000000,-122.3974501,37.7924812,0.1320000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,30.2850000,0.0883857,0.2801690,-0.1324838
MsgID.LOCAL_VELOCITY,30.2850000,0.0000080,0.0000064,0.0000203
MsgID.GLOBAL_POSITION,0.0000000,-122.3974504,37.7924799,0.1110000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,30.5350000,-0.0562670,0.2550336,-0.1118697
MsgID.LOCAL_VELOCITY,30.5350000,-0.0000085,-0.0000180,0.0000165
MsgID.GLOBAL_POSITION,0.0000000,-122.3974512,37.7924806,0.0970000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,30.7850000,0.0250536,0.1842200,-0.0970962
MsgID.LOCAL_VELOCITY,30.7850000,0.0000161,-0.0000274,0.0000185
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3974503,37.7924803,0.0880000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,31.0350000,-0.0092757,0.2627782,-0.0881437
MsgID.LOCAL_VELOCITY,31.0350000,0.0000044,0.0000139,0.0000210
MsgID.GLOBAL_POSITION,0.0000000,-122.3974501,37.7924787,0.0840000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,31.2860000,-0.1941570,0.2798712,-0.0840459
MsgID.LOCAL_VELOCITY,31.2860000,0.0000129,-0.0000124,0.0000220
MsgID.GLOBAL_POSITION,0.0000000,-122.3974501,37.7924796,0.0810000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,31.5360000,-0.0911733,0.2798356,-0.0817910
MsgID.LOCAL_VELOCITY,31.5360000,0.0000071,0.0000075,0.0000180
MsgID.GLOBAL_POSITION,0.0000000,-122.3974501,37.7924799,0.0760000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,31.7860000,-0.0608949,0.2795072,-0.0763538
MsgID.LOCAL_VELOCITY,31.7860000,0.0000019,-0.0000046,0.0000110
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3974501,37.7924797,0.0630000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,32.0360000,-0.0745311,0.2795072,-0.0632737
MsgID.LOCAL_VELOCITY,32.0360000,0.0000029,-0.0000246,0.0000198
MsgID.GLOBAL_POSITION,0.0000000,-122.3974501,37.7924799,0.0410000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,32.2860000,-0.0582865,0.2789731,-0.0418776
MsgID.LOCAL_VELOCITY,32.2860000,-0.0000040,0.0000028,0.0000172
MsgID.GLOBAL_POSITION,0.0000000,-122.3974501,37.7924809,0.0140000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,32.5360000,0.0553061,0.2795050,-0.0142497
MsgID.LOCAL_VELOCITY,32.5360000,-0.0000119,0.0000004,0.0000180
MsgID.GLOBAL_POSITION,0.0000000,-122.3974502,37.7924815,-0.0150000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,32.7860000,0.1217422,0.2756703,0.0152106
MsgID.LOCAL_VELOCITY,32.7860000,-0.0000084,-0.0000155,0.0000197
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3974510,37.7924810,-0.0420000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,33.0360000,0.0672755,0.1980758,0.0427303
MsgID.LOCAL_VELOCITY,33.0360000,0.0000152,-0.0000266,0.0000169
MsgID.GLOBAL_POSITION,0.0000000,-122.3974510,37.7924789,-0.0610000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,33.2860000,-0.1718632,0.2050529,0.0619967
MsgID.LOCAL_VELOCITY,33.2860000,0.0000217,-0.0000107,0.0000181
MsgID.GLOBAL_POSITION,0.0000000,-122.3974499,37.7924797,-0.0690000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,33.5360000,-0.0777408,0.2950881,0.0699383
MsgID.LOCAL_VELOCITY,33.5360000,0.0000030,-0.0000113,0.0000205
MsgID.GLOBAL_POSITION,0.0000000,-122.3974484,37.7924810,-0.0640000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,33.7860000,0.0622232,0.4320734,0.0649303
MsgID.LOCAL_VELOCITY,33.7860000,0.0000160,-0.0000119,0.0000205
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3974498,37.7924798,-0.0470000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,34.0360000,-0.0729213,0.3105836,0.0474246
MsgID.LOCAL_VELOCITY,34.0360000,0.0000066,-0.0000120,0.0000224
MsgID.GLOBAL_POSITION,0.0000000,-122.3974501,37.7924809,-0.0200000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,34.2860000,0.0573303,0.2795072,0.0200426
MsgID.LOCAL_VELOCITY,34.2860000,0.0000020,-0.0000145,0.0000191
MsgID.GLOBAL_POSITION,0.0000000,-122.3974501,37.7924803,0.0130000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,34.5360000,-0.0109461,0.2795072,-0.0131895
MsgID.LOCAL_VELOCITY,34.5360000,0.0000046,-0.0000288,0.0000211
MsgID.GLOBAL_POSITION,0.0000000,-122.3974501,37.7924802,0.0470000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,34.7870000,-0.0287426,0.2795289,-0.0474384
MsgID.LOCAL_VELOCITY,34.7870000,0.0000002,0.0000088,0.0000151
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3974502,37.7924797,0.0760000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,35.0370000,-0.0772399,0.2678516,-0.0764842
MsgID.LOCAL_VELOCITY,35.0370000,-0.0000176,-0.0000027,0.0000195
MsgID.GLOBAL_POSITION,0.0000000,-122.3974512,37.7924804,0.0920000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,35.2870000,-0.0000784,0.1860035,-0.0929398
MsgID.LOCAL_VELOCITY,35.2870000,-0.0000188,-0.0000065,0.0000150
MsgID.GLOBAL_POSITION,0.0000000,-122.3974512,37.7924810,0.0910000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,35.5370000,0.0652830,0.1828897,-0.0919171
MsgID.LOCAL_VELOCITY,35.5370000,-0.0000285,0.0000275,0.0000118
MsgID.GLOBAL_POSITION,0.0000000,-122.3974506,37.7924788,0.0730000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,35.7870000,-0.1779796,0.2407130,-0.0737391
MsgID.LOCAL_VELOCITY,35.7870000,-0.0000210,-0.0000039,0.0000174
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3974487,37.7924801,0.0420000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,36.0370000,-0.0393718,0.4031395,-0.0419405
MsgID.LOCAL_VELOCITY,36.0370000,-0.0000209,0.0000083,0.0000118
MsgID.GLOBAL_POSITION,0.0000000,-122.3974491,37.7924808,0.0050000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,36.2870000,0.0459335,0.3697402,-0.0059409
MsgID.LOCAL_VELOCITY,36.2870000,-0.0000059,-0.0000016,0.0000196
MsgID.GLOBAL_POSITION,0.0000000,-122.3974501,37.7924787,-0.0250000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,36.5370000,-0.1939407,0.2795819,0.0254739
MsgID.LOCAL_VELOCITY,36.5370000,-0.0000056,0.0000157,0.0000164
MsgID.GLOBAL_POSITION,0.0000000,-122.3974501,37.7924783,-0.0440000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,36.7870000,-0.2344731,0.2783150,0.0440218
MsgID.LOCAL_VELOCITY,36.7870000,0.0000033,0.0000021,0.0000164
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3974514,37.7924797,-0.0440000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,37.0370000,-0.0814796,0.1653171,0.0445861
MsgID.LOCAL_VELOCITY,37.0370000,-0.0000167,-0.0000003,0.0000154
MsgID.GLOBAL_POSITION,0.0000000,-122.3974512,37.7924796,-0.0260000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,37.2880000,-0.0942561,0.1802458,0.0264045
MsgID.LOCAL_VELOCITY,37.2880000,0.0000146,-0.0000135,0.0000197
MsgID.GLOBAL_POSITION,0.0000000,-122.3974498,37.7924793,0.0060000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,37.5380000,-0.1195525,0.3047650,-0.0069499
MsgID.LOCAL_VELOCITY,37.5380000,-0.0000075,-0.0000256,0.0000164
MsgID.GLOBAL_POSITION,0.0000000,-122.3974502,37.7924799,0.0500000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,37.7880000,-0.0627935,0.2749569,-0.0503317
MsgID.LOCAL_VELOCITY,37.7880000,0.0000332,-0.0000380,0.0000212
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3974505,37.7924796,0.0970000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,38.0380000,-0.0940274,0.2470587,-0.0980445
MsgID.LOCAL_VELOCITY,38.0380000,-0.0000016,0.0000079,0.0000190
MsgID.GLOBAL_POSITION,0.0000000,-122.3974522,37.7924787,0.1430000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,38.2880000,-0.1934252,0.0972837,-0.1436131
MsgID.LOCAL_VELOCITY,38.2880000,0.0000024,-0.0000113,0.0000142
MsgID.GLOBAL_POSITION,0.0000000,-122.3974516,37.7924804,0.1810000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,38.5380000,-0.0042365,0.1481129,-0.1811856
MsgID.LOCAL_VELOCITY,38.5380000,-0.0000165,-0.0000032,0.0000169
MsgID.GLOBAL_POSITION,0.0000000,-122.3974517,37.7924806,0.2070000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,38.7880000,0.0180587,0.1411581,-0.2078253
MsgID.LOCAL_VELOCITY,38.7880000,0.0000342,0.0000120,0.0000196
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3974496,37.7924785,0.2240000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,39.0380000,-0.2157191,0.3242147,-0.2243029
MsgID.LOCAL_VELOCITY,39.0380000,0.0000098,0.0000051,0.0000227
MsgID.GLOBAL_POSITION,0.0000000,-122.3974495,37.7924783,0.2330000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,39.2880000,-0.2382779,0.3360945,-0.2337979
MsgID.LOCAL_VELOCITY,39.2880000,0.0000156,-0.0000052,0.0000205
MsgID.GLOBAL_POSITION,0.0000000,-122.3974518,37.7924791,0.2380000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,39.5380000,-0.1507671,0.1320409,-0.2388483
MsgID.LOCAL_VELOCITY,39.5380000,-0.0000009,0.0000020,0.0000152
MsgID.GLOBAL_POSITION,0.0000000,-122.3974500,37.7924795,0.2410000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,39.7880000,-0.1051672,0.2868099,-0.2414954
MsgID.LOCAL_VELOCITY,39.7880000,0.0000297,0.0000134,0.0000159
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3974499,37.7924810,0.2430000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,40.0380000,0.0700330,0.2952835,-0.2430182
MsgID.LOCAL_VELOCITY,40.0380000,0.0000306,-0.0000016,0.0000228
MsgID.GLOBAL_POSITION,0.0000000,-122.3974493,37.7924805,0.2430000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,40.2880000,0.0113241,0.3489241,-0.2437490
MsgID.LOCAL_VELOCITY,40.2880000,-0.0000011,-0.0000097,0.0000215
MsgID.GLOBAL_POSITION,0.0000000,-122.3974481,37.7924800,0.2420000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,40.5380000,-0.0466561,0.4580660,-0.2429057
MsgID.LOCAL_VELOCITY,40.5380000,0.0000208,0.0000030,0.0000154
MsgID.GLOBAL_POSITION,0.0000000,-122.3974499,37.7924810,0.2380000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,40.7880000,0.0599259,0.2985776,-0.2385225
MsgID.LOCAL_VELOCITY,40.7880000,-0.0000076,0.0000076,0.0000216
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3974515,37.7924791,0.2270000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,41.0390000,-0.1501351,0.1524052,-0.2276317
MsgID.LOCAL_VELOCITY,41.0390000,-0.0000257,-0.0000282,0.0000156
MsgID.GLOBAL_POSITION,0.0000000,-122.3974507,37.7924797,0.2070000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,41.2890000,-0.0748660,0.2250433,-0.2076601
MsgID.LOCAL_VELOCITY,41.2890000,0.0000038,-0.0000164,0.0000163
MsgID.GLOBAL_POSITION,0.0000000,-122.3974486,37.7924811,0.1780000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,41.5390000,0.0797513,0.4179899,-0.1784079
MsgID.LOCAL_VELOCITY,41.5390000,0.0000068,-0.0000183,0.0000281
MsgID.GLOBAL_POSITION,0.0000000,-122.3974495,37.7924797,0.1440000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,41.7890000,-0.0755705,0.3311225,-0.1440826
MsgID.LOCAL_VELOCITY,41.7890000,0.0000089,-0.0000146,0.0000109
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3974516,37.7924793,0.1100000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,42.0390000,-0.1204693,0.1518110,-0.1100021
MsgID.LOCAL_VELOCITY,42.0390000,0.0000003,-0.0000340,0.0000169
MsgID.GLOBAL_POSITION,0.0000000,-122.3974520,37.7924801,0.0810000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,42.2890000,-0.0364723,0.1145490,-0.0814877
MsgID.LOCAL_VELOCITY,42.2890000,-0.0000135,-0.0000184,0.0000164
MsgID.GLOBAL_POSITION,0.0000000,-122.3974508,37.7924804,0.0630000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,42.5390000,-0.0059970,0.2209912,-0.0631382
MsgID.LOCAL_VELOCITY,42.5390000,-0.0000007,0.0000027,0.0000179
MsgID.GLOBAL_POSITION,0.0000000,-122.3974511,37.7924787,0.0560000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,42.7890000,-0.1943960,0.1960270,-0.0568327
MsgID.LOCAL_VELOCITY,42.7890000,-0.0000010,0.0000012,0.0000166
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3974522,37.7924791,0.0620000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,43.0390000,-0.1479830,0.0921168,-0.0628910
MsgID.LOCAL_VELOCITY,43.0390000,0.0000277,-0.0000009,0.0000183
MsgID.GLOBAL_POSITION,0.0000000,-122.3974510,37.7924799,0.0780000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,43.2890000,-0.0614148,0.1987554,-0.0782277
MsgID.LOCAL_VELOCITY,43.2890000,-0.0000052,0.0000014,0.0000185
MsgID.GLOBAL_POSITION,0.0000000,-122.3974501,37.7924799,0.0970000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,43.5390000,-0.0614641,0.2787935,-0.0973569
MsgID.LOCAL_VELOCITY,43.5390000,0.0000026,-0.0000118,0.0000208
MsgID.GLOBAL_POSITION,0.0000000,-122.3974501,37.7924793,0.1140000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,43.7890000,-0.1216713,0.2795230,-0.1140445
MsgID.LOCAL_VELOCITY,43.7890000,-0.0000212,-0.0000006,0.0000198
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3974497,37.7924782,0.1220000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,44.0390000,-0.2426693,0.3128362,-0.1227464
MsgID.LOCAL_VELOCITY,44.0390000,-0.0000004,0.0000045,0.0000090
MsgID.GLOBAL_POSITION,0.0000000,-122.3974507,37.7924785,0.1200000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,44.2890000,-0.2155689,0.2256996,-0.1207514
MsgID.LOCAL_VELOCITY,44.2890000,0.0000097,-0.0000164,0.0000180
MsgID.GLOBAL_POSITION,0.0000000,-122.3974521,37.7924792,0.1070000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,44.5390000,-0.1379243,0.0989953,-0.1071661
MsgID.LOCAL_VELOCITY,44.5390000,0.0000307,-0.0000076,0.0000206
MsgID.GLOBAL_POSITION,0.0000000,-122.3974510,37.7924789,0.0820000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,44.7890000,-0.1662890,0.2011607,-0.0824359
MsgID.LOCAL_VELOCITY,44.7890000,-0.0000042,-0.0000008,0.0000192
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3974505,37.7924796,0.0470000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,45.0400000,-0.0896786,0.2457361,-0.0476096
MsgID.LOCAL_VELOCITY,45.0400000,0.0000093,-0.0000034,0.0000196
MsgID.GLOBAL_POSITION,0.0000000,-122.3974501,37.7924812,0.0070000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,45.2900000,0.0853202,0.2803647,-0.0070251
MsgID.LOCAL_VELOCITY,45.2900000,0.0000158,-0.0000051,0.0000239
MsgID.GLOBAL_POSITION,0.0000000,-122.3974501,37.7924804,-0.0330000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,45.5400000,0.0017955,0.2793460,0.0333327
MsgID.LOCAL_VELOCITY,45.5400000,-0.0000128,-0.0000094,0.0000129
MsgID.GLOBAL_POSITION,0.0000000,-122.3974501,37.7924799,-0.0670000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,45.7900000,-0.0612958,0.2794670,0.0673855
MsgID.LOCAL_VELOCITY,45.7900000,0.0000294,0.0000079,0.0000243
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3974501,37.7924799,-0.0890000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,46.0400000,-0.0624982,0.2795072,0.0899964
MsgID.LOCAL_VELOCITY,46.0400000,0.0000183,-0.0000058,0.0000191
MsgID.GLOBAL_POSITION,0.0000000,-122.3974500,37.7924791,-0.0980000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,46.2900000,-0.1421108,0.2931130,0.0989219
MsgID.LOCAL_VELOCITY,46.2900000,-0.0000178,-0.0000047,0.0000170
MsgID.GLOBAL_POSITION,0.0000000,-122.3974485,37.7924782,-0.0940000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,46.5400000,-0.2489981,0.4208436,0.0941408
MsgID.LOCAL_VELOCITY,46.5400000,-0.0000059,-0.0000117,0.0000198
MsgID.GLOBAL_POSITION,0.0000000,-122.3974484,37.7924785,-0.0770000
